2018.04.09,00:45,1.22733,1.22744,1.22733,1.22737,38
2018.04.09,00:50,1.22738,1.22744,1.22733,1.22733,72
2018.04.09,00:55,1.22732,1.22739,1.22728,1.22732,87
2018.04.09,01:00,1.22733,1.22762,1.22730,1.22748,211
2018.04.09,01:05,1.22747,1.22752,1.22718,1.22733,223
2018.04.09,01:10,1.22734,1.22745,1.22713,1.22720,158
2018.04.09,01:15,1.22719,1.22720,1.22692,1.22698,152
2018.04.09,01:20,1.22699,1.22701,1.22662,1.22669,188
2018.04.09,01:25,1.22668,1.22675,1.22657,1.22662,128
2018.04.09,01:30,1.22663,1.22675,1.22649,1.22655,194
2018.04.09,01:35,1.22656,1.22674,1.22655,1.22670,169
2018.04.09,01:40,1.22669,1.22676,1.22664,1.22676,118
2018.04.09,01:45,1.22679,1.22689,1.22673,1.22680,83
2018.04.09,01:50,1.22681,1.22698,1.22679,1.22692,114
2018.04.09,01:55,1.22691,1.22707,1.22691,1.22702,96
2018.04.09,02:00,1.22701,1.22722,1.22690,1.22722,207
2018.04.09,02:05,1.22721,1.22725,1.22670,1.22672,233
2018.04.09,02:10,1.22671,1.22687,1.22650,1.22682,264
2018.04.09,02:15,1.22681,1.22687,1.22668,1.22685,203
2018.04.09,02:20,1.22684,1.22708,1.22684,1.22705,192
2018.04.09,02:25,1.22706,1.22709,1.22688,1.22707,99
2018.04.09,02:30,1.22708,1.22728,1.22693,1.22712,204
2018.04.09,02:35,1.22711,1.22735,1.22696,1.22698,206
2018.04.09,02:40,1.22699,1.22710,1.22677,1.22679,129
2018.04.09,02:45,1.22678,1.22678,1.22668,1.22673,83
2018.04.09,02:50,1.22674,1.22724,1.22674,1.22722,261
2018.04.09,02:55,1.22721,1.22746,1.22708,1.22740,281
2018.04.09,03:00,1.22741,1.22757,1.22707,1.22733,312
2018.04.09,03:05,1.22734,1.22750,1.22729,1.22750,205
2018.04.09,03:10,1.22752,1.22760,1.22721,1.22721,192
2018.04.09,03:15,1.22722,1.22731,1.22707,1.22722,335
2018.04.09,03:20,1.22721,1.22734,1.22703,1.22714,246
2018.04.09,03:25,1.22715,1.22736,1.22712,1.22713,187
2018.04.09,03:30,1.22712,1.22760,1.22712,1.22758,308
2018.04.09,03:35,1.22759,1.22764,1.22719,1.22719,271
2018.04.09,03:40,1.22716,1.22734,1.22708,1.22730,224
2018.04.09,03:45,1.22731,1.22750,1.22727,1.22742,164
2018.04.09,03:50,1.22743,1.22749,1.22724,1.22730,157
2018.04.09,03:55,1.22731,1.22737,1.22710,1.22712,186
2018.04.09,04:00,1.22708,1.22716,1.22697,1.22703,232
2018.04.09,04:05,1.22704,1.22711,1.22703,1.22710,38
2018.04.09,04:10,1.22711,1.22711,1.22698,1.22703,76
2018.04.09,04:15,1.22700,1.22708,1.22689,1.22689,92
2018.04.09,04:20,1.22688,1.22689,1.22653,1.22662,194
2018.04.09,04:25,1.22663,1.22670,1.22651,1.22653,97
2018.04.09,04:30,1.22655,1.22690,1.22655,1.22681,138
2018.04.09,04:35,1.22680,1.22694,1.22676,1.22678,165
2018.04.09,04:40,1.22679,1.22694,1.22677,1.22684,124
2018.04.09,04:45,1.22683,1.22685,1.22678,1.22685,72
2018.04.09,04:50,1.22686,1.22732,1.22686,1.22723,157
2018.04.09,04:55,1.22722,1.22732,1.22714,1.22729,266
2018.04.09,05:00,1.22730,1.22739,1.22709,1.22714,174
2018.04.09,05:05,1.22715,1.22729,1.22714,1.22719,121
2018.04.09,05:10,1.22718,1.22725,1.22712,1.22717,178
2018.04.09,05:15,1.22718,1.22721,1.22678,1.22684,189
2018.04.09,05:20,1.22685,1.22695,1.22679,1.22688,143
2018.04.09,05:25,1.22687,1.22690,1.22679,1.22688,140
2018.04.09,05:30,1.22686,1.22721,1.22684,1.22706,192
2018.04.09,05:35,1.22707,1.22712,1.22697,1.22705,185
2018.04.09,05:40,1.22706,1.22735,1.22705,1.22735,176
2018.04.09,05:45,1.22734,1.22735,1.22718,1.22725,243
2018.04.09,05:50,1.22724,1.22745,1.22717,1.22735,165
2018.04.09,05:55,1.22736,1.22739,1.22716,1.22716,184
2018.04.09,06:00,1.22717,1.22729,1.22712,1.22725,135
2018.04.09,06:05,1.22726,1.22730,1.22715,1.22726,93
2018.04.09,06:10,1.22725,1.22736,1.22722,1.22723,134
2018.04.09,06:15,1.22724,1.22739,1.22719,1.22725,120
2018.04.09,06:20,1.22726,1.22728,1.22719,1.22723,101
2018.04.09,06:25,1.22721,1.22725,1.22716,1.22723,117
2018.04.09,06:30,1.22724,1.22725,1.22712,1.22724,91
2018.04.09,06:35,1.22725,1.22735,1.22722,1.22734,68
2018.04.09,06:40,1.22735,1.22747,1.22732,1.22735,126
2018.04.09,06:45,1.22736,1.22739,1.22729,1.22738,172
2018.04.09,06:50,1.22739,1.22749,1.22738,1.22745,99
2018.04.09,06:55,1.22746,1.22764,1.22741,1.22762,108
2018.04.09,07:00,1.22764,1.22765,1.22742,1.22745,160
2018.04.09,07:05,1.22746,1.22755,1.22742,1.22752,166
2018.04.09,07:10,1.22754,1.22755,1.22743,1.22749,104
2018.04.09,07:15,1.22752,1.22756,1.22741,1.22745,167
2018.04.09,07:20,1.22744,1.22760,1.22738,1.22754,97
2018.04.09,07:25,1.22760,1.22776,1.22747,1.22755,174
2018.04.09,07:30,1.22752,1.22771,1.22749,1.22765,130
2018.04.09,07:35,1.22764,1.22772,1.22760,1.22770,180
2018.04.09,07:40,1.22771,1.22780,1.22764,1.22767,173
2018.04.09,07:45,1.22764,1.22780,1.22758,1.22773,174
2018.04.09,07:50,1.22774,1.22841,1.22774,1.22827,273
2018.04.09,07:55,1.22826,1.22850,1.22811,1.22812,260
2018.04.09,08:00,1.22811,1.22820,1.22757,1.22762,410
2018.04.09,08:05,1.22763,1.22773,1.22724,1.22768,351
2018.04.09,08:10,1.22769,1.22855,1.22768,1.22806,555
2018.04.09,08:15,1.22804,1.22804,1.22767,1.22791,544
2018.04.09,08:20,1.22789,1.22807,1.22742,1.22758,443
2018.04.09,08:25,1.22757,1.22783,1.22740,1.22759,429
2018.04.09,08:30,1.22758,1.22800,1.22732,1.22756,386
2018.04.09,08:35,1.22755,1.22779,1.22747,1.22760,354
2018.04.09,08:40,1.22759,1.22763,1.22732,1.22754,373
2018.04.09,08:45,1.22752,1.22768,1.22724,1.22737,346
2018.04.09,08:50,1.22738,1.22741,1.22721,1.22731,268
2018.04.09,08:55,1.22732,1.22776,1.22726,1.22776,289
2018.04.09,09:00,1.22774,1.22774,1.22597,1.22682,773
2018.04.09,09:05,1.22680,1.22723,1.22645,1.22723,534
2018.04.09,09:10,1.22725,1.22754,1.22677,1.22681,545
2018.04.09,09:15,1.22679,1.22683,1.22618,1.22645,558
2018.04.09,09:20,1.22644,1.22719,1.22637,1.22671,570
2018.04.09,09:25,1.22670,1.22741,1.22668,1.22741,374
2018.04.09,09:30,1.22742,1.22751,1.22686,1.22713,547
2018.04.09,09:35,1.22712,1.22740,1.22685,1.22733,382
2018.04.09,09:40,1.22736,1.22746,1.22704,1.22717,347
2018.04.09,09:45,1.22716,1.22780,1.22693,1.22777,337
2018.04.09,09:50,1.22774,1.22855,1.22774,1.22840,518
2018.04.09,09:55,1.22838,1.22839,1.22807,1.22812,317
2018.04.09,10:00,1.22813,1.22817,1.22755,1.22773,451
2018.04.09,10:05,1.22775,1.22836,1.22748,1.22830,370
2018.04.09,10:10,1.22832,1.22834,1.22774,1.22797,399
2018.04.09,10:15,1.22799,1.22839,1.22777,1.22781,311
2018.04.09,10:20,1.22782,1.22821,1.22782,1.22804,259
2018.04.09,10:25,1.22803,1.22804,1.22777,1.22796,296
2018.04.09,10:30,1.22797,1.22822,1.22781,1.22781,315
2018.04.09,10:35,1.22780,1.22781,1.22747,1.22771,402
2018.04.09,10:40,1.22772,1.22781,1.22746,1.22765,281
2018.04.09,10:45,1.22766,1.22784,1.22742,1.22781,228
2018.04.09,10:50,1.22782,1.22831,1.22782,1.22811,248
2018.04.09,10:55,1.22810,1.22832,1.22791,1.22791,301
2018.04.09,11:00,1.22792,1.22811,1.22776,1.22793,348
2018.04.09,11:05,1.22792,1.22832,1.22790,1.22820,280
2018.04.09,11:10,1.22821,1.22834,1.22808,1.22808,277
2018.04.09,11:15,1.22809,1.22824,1.22791,1.22797,179
2018.04.09,11:20,1.22796,1.22821,1.22793,1.22806,164
2018.04.09,11:25,1.22808,1.22809,1.22751,1.22772,272
2018.04.09,11:30,1.22771,1.22776,1.22731,1.22732,336
2018.04.09,11:35,1.22734,1.22750,1.22716,1.22718,295
2018.04.09,11:40,1.22720,1.22738,1.22714,1.22725,241
2018.04.09,11:45,1.22726,1.22774,1.22725,1.22762,300
2018.04.09,11:50,1.22763,1.22778,1.22741,1.22742,217
2018.04.09,11:55,1.22743,1.22743,1.22665,1.22667,323
2018.04.09,12:00,1.22666,1.22698,1.22645,1.22683,488
